"","h_season","matchup","home_team","away_team","home_wins","away_wins","date","home_series_win","h_net_rating","h_off_eFG","h_off_tov_rate","h_off_reb_rate","h_off_ft_fga_ratio","h_def_eFG","h_def_tov_rate","h_def_reb_rate","h_def_ft_fga_ratio","h_top_3_players","h_top_3_vorp","h_best_player","h_best_vorp","a_net_rating","a_off_eFG","a_off_tov_rate","a_off_reb_rate","a_off_ft_fga_ratio","a_def_eFG","a_def_tov_rate","a_def_reb_rate","a_def_ft_fga_ratio","a_top_3_players","a_top_3_vorp","a_best_player","a_best_vorp","a_season","net_rating_diff","off_eFG_diff","off_tov_rate_diff","off_reb_rate_diff","off_ft_fga_ratio_diff","def_eFG_diff","def_tov_rate_diff","def_reb_rate_diff","def_ft_fga_ratio_diff","top_3_vorp_diff","best_vorp_diff"
"146",2012,"Los Angeles Lakers at Oklahoma City Thunder","Oklahoma City Thunder","Los Angeles Lakers",4,1,2012-05-14,1,6.6,0.516,15.3,27.8,0.269,0.465,13,72.1,0.207,"Kevin Durant, James Harden, Russell Westbrook",11.9,"Kevin Durant",5.8,1.6,0.491,14.2,29.1,0.226,0.476,10.7,74.8,0.158,"Pau Gasol, Kobe Bryant, Andrew Bynum",8.8,"Pau Gasol",3.3,2012,5,0.025,1.1,-2.7,0.043,-0.011,2.3,-2.7,0.049,3.1,2.5
"147",2012,"LA Clippers at San Antonio Spurs","San Antonio Spurs","Los Angeles Clippers",4,0,2012-05-15,1,7.7,0.528,12.8,25.1,0.195,0.489,12.9,76,0.168,"Tony Parker, Tim Duncan, Kawhi Leonard",6.6,"Tony Parker",2.3,2.8,0.502,12.7,29.5,0.195,0.492,14.2,73.2,0.245,"Chris Paul, Blake Griffin, Randy Foye",11.3,"Chris Paul",6.1,2012,4.9,0.026,0.100000000000001,2.8,0,-0.003,-1.3,2.8,-0.077,-4.7,-3.8
"148",2013,"Boston Celtics at New York Knicks","New York Knicks","Boston Celtics",4,2,2013-04-20,1,4.8,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.216,"Carmelo Anthony, Jason Kidd, J.R. Smith",8.8,"Carmelo Anthony",3.9,-0.2,0.503,14.1,20.1,0.204,0.482,14.2,73.3,0.216,"Paul Pierce, Kevin Garnett, Rajon Rondo",7.4,"Paul Pierce",3.6,2013,5,0.012,-2.4,1.40000000000001,-0.00799999999999998,0.026,0.600000000000001,1.40000000000001,0,1.4,0.3
"149",2013,"Chicago Bulls at Brooklyn Nets","Brooklyn Nets","Chicago Bulls",3,4,2013-04-20,0,2,0.498,14,30.9,0.219,0.503,13.1,73.7,0.174,"Deron Williams, Brook Lopez, Andray Blatche",8.8,"Deron Williams",4.2,0.3,0.47,13.6,29.4,0.201,0.477,13.2,73.6,0.206,"Joakim Noah, Nate Robinson, Jimmy Butler",7.9,"Joakim Noah",3.3,2013,1.7,0.028,0.4,0.100000000000009,0.018,0.026,-0.0999999999999996,0.100000000000009,-0.032,0.9,0.9
"150",2013,"Golden State Warriors at Denver Nuggets","Denver Nuggets","Golden State Warriors",2,4,2013-04-20,0,5.3,0.515,13.6,31.4,0.216,0.493,14.3,71.8,0.193,"Andre Iguodala, Danilo Gallinari, Ty Lawson",8.6,"Andre Iguodala",3.3,0.9,0.506,14,25.4,0.201,0.486,12.4,75.5,0.211,"Stephen Curry, David Lee, Jarrett Jack",9.8,"Stephen Curry",5.6,2013,4.4,0.00900000000000001,-0.4,-3.7,0.015,0.00700000000000001,1.9,-3.7,-0.018,-1.2,-2.3
"151",2013,"Memphis Grizzlies at LA Clippers","Los Angeles Clippers","Memphis Grizzlies",2,4,2013-04-20,0,7,0.526,13.9,28.8,0.203,0.492,15.4,73.5,0.229,"Chris Paul, Blake Griffin, Eric Bledsoe",12.6,"Chris Paul",6.4,4.6,0.472,13.3,31,0.202,0.475,15.2,74.3,0.209,"Marc Gasol, Mike Conley, Zach Randolph",11.2,"Marc Gasol",5.1,2013,2.4,0.054,0.6,-0.799999999999997,0.001,0.017,0.200000000000001,-0.799999999999997,0.02,1.4,1.3
"152",2013,"Atlanta Hawks at Indiana Pacers","Indiana Pacers","Atlanta Hawks",4,2,2013-04-21,1,4.5,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197,"Paul George, David West, George Hill",11.6,"Paul George",4.4,0.4,0.517,14.2,22.2,0.174,0.496,14.2,73.6,0.181,"Al Horford, Josh Smith, Kyle Korver",7.4,"Al Horford",2.7,2013,4.1,-0.038,0.100000000000001,1,0.045,-0.043,-1.3,1,0.016,4.2,1.7
"153",2013,"Houston Rockets at Oklahoma City Thunder","Oklahoma City Thunder","Houston Rockets",4,2,2013-04-21,1,9.8,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197,"Kevin Durant, Russell Westbrook, Thabo Sefolosha",16,"Kevin Durant",8.9,3.6,0.525,14.9,26.4,0.232,0.502,13.5,75.2,0.196,"James Harden, Chandler Parsons, Carlos Delfino",11.6,"James Harden",5.8,2013,6.2,0.002,-0.5,-1.8,0.048,-0.033,0,-1.8,0.001,4.4,3.1
"154",2013,"Los Angeles Lakers at San Antonio Spurs","San Antonio Spurs","Los Angeles Lakers",4,0,2013-04-21,1,6.7,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179,"Tim Duncan, Tony Parker, Danny Green",9.6,"Tim Duncan",3.8,1.2,0.512,13.9,27,0.239,0.496,11.9,74.3,0.163,"Kobe Bryant, Dwight Howard, Pau Gasol",8.5,"Kobe Bryant",5,2013,5.5,0.019,0.0999999999999996,0.600000000000009,-0.035,-0.016,1.8,0.600000000000009,0.016,1.1,-1.2
"155",2013,"Milwaukee Bucks at Miami Heat","Miami Heat","Milwaukee Bucks",4,0,2013-04-21,1,8.6,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2,"LeBron James, Dwyane Wade, Chris Bosh",15.8,"LeBron James",9.9,-1.6,0.476,12.7,27.9,0.174,0.492,14.4,71.3,0.201,"Brandon Jennings, Monta Ellis, Ersan İlyasova",6.3,"Brandon Jennings",2.2,2013,10.2,0.0760000000000001,1,1.7,0.05,-0.005,0.4,1.7,-0.001,9.5,7.7
"156",2013,"Indiana Pacers at New York Knicks","New York Knicks","Indiana Pacers",2,4,2013-05-05,0,4.8,0.515,11.7,25.6,0.196,0.508,14.8,74.7,0.216,"Carmelo Anthony, Jason Kidd, J.R. Smith",8.8,"Carmelo Anthony",3.9,4.5,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197,"Paul George, David West, George Hill",11.6,"Paul George",4.4,2013,0.3,0.036,-2.6,0.100000000000009,-0.023,0.055,1.9,0.100000000000009,0.019,-2.8,-0.5
"157",2013,"Memphis Grizzlies at Oklahoma City Thunder","Oklahoma City Thunder","Memphis Grizzlies",1,4,2013-05-05,0,9.8,0.527,14.4,26.7,0.28,0.469,13.5,73.4,0.197,"Kevin Durant, Russell Westbrook, Thabo Sefolosha",16,"Kevin Durant",8.9,4.6,0.472,13.3,31,0.202,0.475,15.2,74.3,0.209,"Marc Gasol, Mike Conley, Zach Randolph",11.2,"Marc Gasol",5.1,2013,5.2,0.055,1.1,-0.899999999999991,0.078,-0.006,-1.7,-0.899999999999991,-0.012,4.8,3.8
"158",2013,"Chicago Bulls at Miami Heat","Miami Heat","Chicago Bulls",4,1,2013-05-06,1,8.6,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2,"LeBron James, Dwyane Wade, Chris Bosh",15.8,"LeBron James",9.9,0.3,0.47,13.6,29.4,0.201,0.477,13.2,73.6,0.206,"Joakim Noah, Nate Robinson, Jimmy Butler",7.9,"Joakim Noah",3.3,2013,8.3,0.0820000000000001,0.0999999999999996,-0.599999999999994,0.023,0.01,1.6,-0.599999999999994,-0.00599999999999998,7.9,6.6
"159",2013,"Golden State Warriors at San Antonio Spurs","San Antonio Spurs","Golden State Warriors",4,2,2013-05-06,1,6.7,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179,"Tim Duncan, Tony Parker, Danny Green",9.6,"Tim Duncan",3.8,0.9,0.506,14,25.4,0.201,0.486,12.4,75.5,0.211,"Stephen Curry, David Lee, Jarrett Jack",9.8,"Stephen Curry",5.6,2013,5.8,0.025,0,-0.599999999999994,0.00299999999999997,-0.006,1.3,-0.599999999999994,-0.032,-0.199999999999998,-1.8
"160",2013,"Memphis Grizzlies at San Antonio Spurs","San Antonio Spurs","Memphis Grizzlies",4,0,2013-05-19,1,6.7,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179,"Tim Duncan, Tony Parker, Danny Green",9.6,"Tim Duncan",3.8,4.6,0.472,13.3,31,0.202,0.475,15.2,74.3,0.209,"Marc Gasol, Mike Conley, Zach Randolph",11.2,"Marc Gasol",5.1,2013,2.1,0.059,0.699999999999999,0.600000000000009,0.00199999999999997,0.005,-1.5,0.600000000000009,-0.03,-1.6,-1.3
"161",2013,"Indiana Pacers at Miami Heat","Miami Heat","Indiana Pacers",4,3,2013-05-22,1,8.6,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2,"LeBron James, Dwyane Wade, Chris Bosh",15.8,"LeBron James",9.9,4.5,0.479,14.3,30.3,0.219,0.453,12.9,74.6,0.197,"Paul George, David West, George Hill",11.6,"Paul George",4.4,2013,4.1,0.0730000000000001,-0.600000000000001,-1.59999999999999,0.005,0.034,1.9,-1.59999999999999,0.003,4.2,5.5
"162",2013,"San Antonio Spurs at Miami Heat","Miami Heat","San Antonio Spurs",4,3,2013-06-06,1,8.6,0.552,13.7,22.2,0.224,0.487,14.8,73,0.2,"LeBron James, Dwyane Wade, Chris Bosh",15.8,"LeBron James",9.9,6.7,0.531,14,20.5,0.204,0.48,13.7,74.9,0.179,"Tim Duncan, Tony Parker, Danny Green",9.6,"Tim Duncan",3.8,2013,1.9,0.021,-0.300000000000001,-1.90000000000001,0.02,0.00700000000000001,1.1,-1.90000000000001,0.021,6.2,6.1
"163",2014,"Atlanta Hawks at Indiana Pacers","Indiana Pacers","Atlanta Hawks",4,3,2014-04-19,1,4.8,0.49,14.3,24.9,0.226,0.46,12.9,76.8,0.197,"Paul George, David West, Lance Stephenson",10.2,"Paul George",5,-0.5,0.515,14.3,21,0.208,0.51,14,74.4,0.196,"Paul Millsap, Kyle Korver, DeMarre Carroll",6.5,"Paul Millsap",3,2014,5.3,-0.025,0,2.39999999999999,0.018,-0.05,-1.1,2.39999999999999,0.001,3.7,2
"164",2014,"Brooklyn Nets at Toronto Raptors","Toronto Raptors","Brooklyn Nets",3,4,2014-04-19,0,3.5,0.498,13.2,27.2,0.239,0.493,14.1,74.9,0.237,"Kyle Lowry, DeMar DeRozan, Amir Johnson",9.1,"Kyle Lowry",4.8,-1,0.514,14.1,21.7,0.236,0.509,14.9,72.3,0.236,"Paul Pierce, Deron Williams, Joe Johnson",5,"Paul Pierce",1.9,2014,4.5,-0.016,-0.9,2.60000000000001,0.003,-0.016,-0.800000000000001,2.60000000000001,0.001,4.1,2.9
"165",2014,"Golden State Warriors at LA Clippers","Los Angeles Clippers","Golden State Warriors",4,3,2014-04-19,1,7.3,0.526,12.7,25,0.258,0.484,13.8,72.5,0.222,"Chris Paul, Blake Griffin, DeAndre Jordan",13.8,"Chris Paul",5.8,4.9,0.517,13.8,25.1,0.186,0.477,13.6,76.3,0.224,"Stephen Curry, Andre Iguodala, Andrew Bogut",11.1,"Stephen Curry",6.7,2014,2.4,0.00900000000000001,-1.1,-3.8,0.072,0.00700000000000001,0.200000000000001,-3.8,-0.002,2.7,-0.9
"166",2014,"Memphis Grizzlies at Oklahoma City Thunder","Oklahoma City Thunder","Memphis Grizzlies",4,3,2014-04-19,1,6.6,0.52,14,26.5,0.244,0.488,13.9,75.6,0.221,"Kevin Durant, Russell Westbrook, Serge Ibaka",14.8,"Kevin Durant",9.6,1.7,0.494,13.1,28.3,0.184,0.497,13.8,75.7,0.199,"Mike Conley, Marc Gasol, James Johnson",7.7,"Mike Conley",3.6,2014,4.9,0.026,0.9,-0.100000000000009,0.06,-0.00900000000000001,0.0999999999999996,-0.100000000000009,0.022,7.1,6
"167",2014,"Charlotte Bobcats at Miami Heat","Miami Heat","Charlotte Bobcats",4,0,2014-04-20,1,5.1,0.554,14.6,20.6,0.228,0.511,15.8,73,0.212,"LeBron James, Dwyane Wade, Chris Bosh",11.9,"LeBron James",7.9,-0.2,0.481,11.7,21.9,0.219,0.491,12.6,77.6,0.183,"Al Jefferson, Kemba Walker, Josh McRoberts",7.7,"Al Jefferson",3,2014,5.3,0.0730000000000001,2.9,-4.59999999999999,0.00900000000000001,0.02,3.2,-4.59999999999999,0.029,4.2,4.9
"168",2014,"Dallas Mavericks at San Antonio Spurs","San Antonio Spurs","Dallas Mavericks",4,3,2014-04-20,1,8.1,0.537,13.5,22.7,0.188,0.482,12.8,76.4,0.184,"Kawhi Leonard, Tim Duncan, Manu Ginóbili",8.8,"Kawhi Leonard",3.5,2.5,0.526,12.7,24.6,0.201,0.515,14.8,72.7,0.229,"Dirk Nowitzki, José Calderón, Vince Carter",8.7,"Dirk Nowitzki",4.7,2014,5.6,0.011,0.800000000000001,3.7,-0.013,-0.033,-2,3.7,-0.045,0.100000000000001,-1.2
"169",2014,"Portland Trail Blazers at Houston Rockets","Houston Rockets","Portland Trail Blazers",2,4,2014-04-20,0,4.7,0.531,14.6,27.4,0.275,0.489,12.5,74.1,0.193,"James Harden, Chandler Parsons, Dwight Howard",10.2,"James Harden",5.3,4.1,0.504,12.4,28,0.22,0.488,10.9,74.7,0.194,"Nicolas Batum, Damian Lillard, LaMarcus Aldridge",13.3,"Nicolas Batum",4,2014,0.6,0.027,2.2,-0.600000000000009,0.055,0.001,1.6,-0.600000000000009,-0.001,-3.1,1.3
"170",2014,"Washington Wizards at Chicago Bulls","Chicago Bulls","Washington Wizards",1,4,2014-04-20,0,2,0.471,14.2,27.2,0.226,0.471,13.7,75.4,0.189,"Joakim Noah, Jimmy Butler, D.J. Augustin",10.8,"Joakim Noah",5.2,1.4,0.506,13.6,25.2,0.181,0.504,15,75.7,0.22,"John Wall, Trevor Ariza, Marcin Gortat",8.4,"John Wall",3.6,2014,0.6,-0.035,0.6,-0.299999999999997,0.045,-0.033,-1.3,-0.299999999999997,-0.031,2.4,1.6
"171",2014,"LA Clippers at Oklahoma City Thunder","Oklahoma City Thunder","Los Angeles Clippers",4,2,2014-05-05,1,6.6,0.52,14,26.5,0.244,0.488,13.9,75.6,0.221,"Kevin Durant, Russell Westbrook, Serge Ibaka",14.8,"Kevin Durant",9.6,7.3,0.526,12.7,25,0.258,0.484,13.8,72.5,0.222,"Chris Paul, Blake Griffin, DeAndre Jordan",13.8,"Chris Paul",5.8,2014,-0.7,-0.006,1.3,3.09999999999999,-0.014,0.004,0.0999999999999996,3.09999999999999,-0.001,1,3.8
"172",2014,"Washington Wizards at Indiana Pacers","Indiana Pacers","Washington Wizards",4,2,2014-05-05,1,4.8,0.49,14.3,24.9,0.226,0.46,12.9,76.8,0.197,"Paul George, David West, Lance Stephenson",10.2,"Paul George",5,1.4,0.506,13.6,25.2,0.181,0.504,15,75.7,0.22,"John Wall, Trevor Ariza, Marcin Gortat",8.4,"John Wall",3.6,2014,3.4,-0.016,0.700000000000001,1.09999999999999,0.045,-0.044,-2.1,1.09999999999999,-0.023,1.8,1.4
"173",2014,"Brooklyn Nets at Miami Heat","Miami Heat","Brooklyn Nets",4,1,2014-05-06,1,5.1,0.554,14.6,20.6,0.228,0.511,15.8,73,0.212,"LeBron James, Dwyane Wade, Chris Bosh",11.9,"LeBron James",7.9,-1,0.514,14.1,21.7,0.236,0.509,14.9,72.3,0.236,"Paul Pierce, Deron Williams, Joe Johnson",5,"Paul Pierce",1.9,2014,6.1,0.04,0.5,0.700000000000003,-0.00799999999999998,0.002,0.9,0.700000000000003,-0.024,6.9,6
"174",2014,"Portland Trail Blazers at San Antonio Spurs","San Antonio Spurs","Portland Trail Blazers",4,1,2014-05-06,1,8.1,0.537,13.5,22.7,0.188,0.482,12.8,76.4,0.184,"Kawhi Leonard, Tim Duncan, Manu Ginóbili",8.8,"Kawhi Leonard",3.5,4.1,0.504,12.4,28,0.22,0.488,10.9,74.7,0.194,"Nicolas Batum, Damian Lillard, LaMarcus Aldridge",13.3,"Nicolas Batum",4,2014,4,0.033,1.1,1.7,-0.032,-0.006,1.9,1.7,-0.01,-4.5,-0.5
"175",2014,"Miami Heat at Indiana Pacers","Indiana Pacers","Miami Heat",2,4,2014-05-18,0,4.8,0.49,14.3,24.9,0.226,0.46,12.9,76.8,0.197,"Paul George, David West, Lance Stephenson",10.2,"Paul George",5,5.1,0.554,14.6,20.6,0.228,0.511,15.8,73,0.212,"LeBron James, Dwyane Wade, Chris Bosh",11.9,"LeBron James",7.9,2014,-0.3,-0.0640000000000001,-0.299999999999999,3.8,-0.002,-0.051,-2.9,3.8,-0.015,-1.7,-2.9
"176",2014,"Oklahoma City Thunder at San Antonio Spurs","San Antonio Spurs","Oklahoma City Thunder",4,2,2014-05-19,1,8.1,0.537,13.5,22.7,0.188,0.482,12.8,76.4,0.184,"Kawhi Leonard, Tim Duncan, Manu Ginóbili",8.8,"Kawhi Leonard",3.5,6.6,0.52,14,26.5,0.244,0.488,13.9,75.6,0.221,"Kevin Durant, Russell Westbrook, Serge Ibaka",14.8,"Kevin Durant",9.6,2014,1.5,0.017,-0.5,0.800000000000011,-0.056,-0.006,-1.1,0.800000000000011,-0.037,-6,-6.1
"177",2014,"Miami Heat at San Antonio Spurs","San Antonio Spurs","Miami Heat",4,1,2014-06-05,1,8.1,0.537,13.5,22.7,0.188,0.482,12.8,76.4,0.184,"Kawhi Leonard, Tim Duncan, Manu Ginóbili",8.8,"Kawhi Leonard",3.5,5.1,0.554,14.6,20.6,0.228,0.511,15.8,73,0.212,"LeBron James, Dwyane Wade, Chris Bosh",11.9,"LeBron James",7.9,2014,3,-0.017,-1.1,3.40000000000001,-0.04,-0.029,-3,3.40000000000001,-0.028,-3.1,-4.4
"178",2015,"Dallas Mavericks at Houston Rockets","Houston Rockets","Dallas Mavericks",4,1,2015-04-18,1,3.6,0.512,15,26.8,0.223,0.486,14.6,72.9,0.208,"James Harden, Trevor Ariza, Jason Terry",11.3,"James Harden",8.1,3.1,0.515,11.9,23.6,0.197,0.503,14.7,72.2,0.204,"Tyson Chandler, Dirk Nowitzki, Chandler Parsons",7.1,"Tyson Chandler",2.7,2015,0.5,-0.003,3.1,0.700000000000003,0.026,-0.017,-0.0999999999999996,0.700000000000003,0.004,4.2,5.4
"179",2015,"Milwaukee Bucks at Chicago Bulls","Chicago Bulls","Milwaukee Bucks",4,2,2015-04-18,1,3.2,0.489,12.9,27,0.238,0.473,11.3,74.4,0.182,"Jimmy Butler, Pau Gasol, Joakim Noah",10,"Jimmy Butler",4.2,0.5,0.499,15.5,25.4,0.195,0.487,15.9,73.3,0.221,"Khris Middleton, Brandon Knight, Giannis Antetokounmpo",5.3,"Khris Middleton",2.2,2015,2.7,-0.01,-2.6,1.10000000000001,0.043,-0.014,-4.6,1.10000000000001,-0.039,4.7,2
"180",2015,"New Orleans Pelicans at Golden State Warriors","Golden State Warriors","New Orleans Pelicans",4,0,2015-04-18,1,10.2,0.54,13.1,24.1,0.184,0.47,14.3,74.5,0.217,"Stephen Curry, Klay Thompson, Draymond Green",15.4,"Stephen Curry",7.9,0.9,0.501,12.5,27.1,0.198,0.496,11.7,75.1,0.195,"Anthony Davis, Tyreke Evans, Jrue Holiday",10.5,"Anthony Davis",6.7,2015,9.3,0.039,0.6,-0.599999999999994,-0.014,-0.026,2.6,-0.599999999999994,0.022,4.9,1.2
"181",2015,"Washington Wizards at Toronto Raptors","Toronto Raptors","Washington Wizards",0,4,2015-04-18,0,3.3,0.508,12,25.6,0.232,0.506,13.4,73.3,0.208,"Kyle Lowry, Patrick Patterson, Lou Williams",7.8,"Kyle Lowry",3.1,0.7,0.499,14,24.9,0.192,0.481,12.9,77.3,0.21,"John Wall, Marcin Gortat, Paul Pierce",7.8,"John Wall",4,2015,2.6,0.00900000000000001,-2,-4,0.04,0.025,0.5,-4,-0.002,0,-0.9
"182",2015,"Boston Celtics at Cleveland Cavaliers","Cleveland Cavaliers","Boston Celtics",4,0,2015-04-19,1,4.8,0.52,13.4,26.8,0.216,0.502,12.6,74.7,0.177,"LeBron James, Kyrie Irving, Kevin Love",12.9,"LeBron James",5.7,0.2,0.489,12.5,24.7,0.176,0.494,13.7,75,0.208,"Tyler Zeller, Jared Sullinger, Brandon Bass",3.5,"Tyler Zeller",1.3,2015,4.6,0.031,0.9,-0.299999999999997,0.04,0.00800000000000001,-1.1,-0.299999999999997,-0.031,9.4,4.4
"183",2015,"Brooklyn Nets at Atlanta Hawks","Atlanta Hawks","Brooklyn Nets",4,2,2015-04-19,1,5.8,0.527,13.5,21.4,0.201,0.492,14.9,73.4,0.185,"Al Horford, Paul Millsap, Kyle Korver",9.9,"Al Horford",3.6,-3,0.491,13,23.9,0.2,0.506,12.9,73.7,0.185,"Brook Lopez, Joe Johnson, Deron Williams",4.1,"Brook Lopez",1.6,2015,8.8,0.036,0.5,-0.299999999999997,0.001,-0.014,2,-0.299999999999997,0,5.8,2
"184",2015,"Portland Trail Blazers at Memphis Grizzlies","Memphis Grizzlies","Portland Trail Blazers",4,1,2015-04-19,1,3.5,0.489,12.6,24.7,0.214,0.492,14.5,75.3,0.183,"Marc Gasol, Mike Conley, Zach Randolph",9.4,"Marc Gasol",4.8,4.5,0.508,12.6,24.2,0.18,0.476,11.3,76.2,0.182,"Damian Lillard, LaMarcus Aldridge, Wesley Matthews",10.6,"Damian Lillard",4.9,2015,-1,-0.019,0,-0.900000000000006,0.034,0.016,3.2,-0.900000000000006,0.001,-1.2,-0.100000000000001
"185",2015,"San Antonio Spurs at LA Clippers","Los Angeles Clippers","San Antonio Spurs",4,3,2015-04-19,1,6.9,0.533,11.6,22.8,0.215,0.493,13.2,75.7,0.231,"Chris Paul, Blake Griffin, DeAndre Jordan",14.3,"Chris Paul",7.2,6.5,0.517,13.1,23.4,0.2,0.484,13.3,77.3,0.19,"Kawhi Leonard, Tim Duncan, Danny Green",11.9,"Kawhi Leonard",4.1,2015,0.4,0.016,-1.5,-1.59999999999999,0.015,0.00900000000000001,-0.100000000000001,-1.59999999999999,0.041,2.4,3.1
"186",2015,"Memphis Grizzlies at Golden State Warriors","Golden State Warriors","Memphis Grizzlies",4,2,2015-05-03,1,10.2,0.54,13.1,24.1,0.184,0.47,14.3,74.5,0.217,"Stephen Curry, Klay Thompson, Draymond Green",15.4,"Stephen Curry",7.9,3.5,0.489,12.6,24.7,0.214,0.492,14.5,75.3,0.183,"Marc Gasol, Mike Conley, Zach Randolph",9.4,"Marc Gasol",4.8,2015,6.7,0.051,0.5,-0.799999999999997,-0.03,-0.022,-0.199999999999999,-0.799999999999997,0.034,6,3.1
"187",2015,"Washington Wizards at Atlanta Hawks","Atlanta Hawks","Washington Wizards",4,2,2015-05-03,1,5.8,0.527,13.5,21.4,0.201,0.492,14.9,73.4,0.185,"Al Horford, Paul Millsap, Kyle Korver",9.9,"Al Horford",3.6,0.7,0.499,14,24.9,0.192,0.481,12.9,77.3,0.21,"John Wall, Marcin Gortat, Paul Pierce",7.8,"John Wall",4,2015,5.1,0.028,-0.5,-3.89999999999999,0.00900000000000001,0.011,2,-3.89999999999999,-0.025,2.1,-0.4
"188",2015,"Chicago Bulls at Cleveland Cavaliers","Cleveland Cavaliers","Chicago Bulls",4,2,2015-05-04,1,4.8,0.52,13.4,26.8,0.216,0.502,12.6,74.7,0.177,"LeBron James, Kyrie Irving, Kevin Love",12.9,"LeBron James",5.7,3.2,0.489,12.9,27,0.238,0.473,11.3,74.4,0.182,"Jimmy Butler, Pau Gasol, Joakim Noah",10,"Jimmy Butler",4.2,2015,1.6,0.031,0.5,0.299999999999997,-0.022,0.029,1.3,0.299999999999997,-0.005,2.9,1.5
"189",2015,"LA Clippers at Houston Rockets","Houston Rockets","Los Angeles Clippers",4,3,2015-05-04,1,3.6,0.512,15,26.8,0.223,0.486,14.6,72.9,0.208,"James Harden, Trevor Ariza, Jason Terry",11.3,"James Harden",8.1,6.9,0.533,11.6,22.8,0.215,0.493,13.2,75.7,0.231,"Chris Paul, Blake Griffin, DeAndre Jordan",14.3,"Chris Paul",7.2,2015,-3.3,-0.021,3.4,-2.8,0.00800000000000001,-0.00700000000000001,1.4,-2.8,-0.023,-3,0.9
"190",2015,"Houston Rockets at Golden State Warriors","Golden State Warriors","Houston Rockets",4,1,2015-05-19,1,10.2,0.54,13.1,24.1,0.184,0.47,14.3,74.5,0.217,"Stephen Curry, Klay Thompson, Draymond Green",15.4,"Stephen Curry",7.9,3.6,0.512,15,26.8,0.223,0.486,14.6,72.9,0.208,"James Harden, Trevor Ariza, Jason Terry",11.3,"James Harden",8.1,2015,6.6,0.028,-1.9,1.59999999999999,-0.039,-0.016,-0.299999999999999,1.59999999999999,0.00900000000000001,4.1,-0.199999999999999
"191",2015,"Cleveland Cavaliers at Atlanta Hawks","Atlanta Hawks","Cleveland Cavaliers",0,4,2015-05-20,0,5.8,0.527,13.5,21.4,0.201,0.492,14.9,73.4,0.185,"Al Horford, Paul Millsap, Kyle Korver",9.9,"Al Horford",3.6,4.8,0.52,13.4,26.8,0.216,0.502,12.6,74.7,0.177,"LeBron James, Kyrie Irving, Kevin Love",12.9,"LeBron James",5.7,2015,1,0.00700000000000001,0.0999999999999996,-1.3,-0.015,-0.01,2.3,-1.3,0.00800000000000001,-3,-2.1
"192",2015,"Cleveland Cavaliers at Golden State Warriors","Golden State Warriors","Cleveland Cavaliers",4,2,2015-06-04,1,10.2,0.54,13.1,24.1,0.184,0.47,14.3,74.5,0.217,"Stephen Curry, Klay Thompson, Draymond Green",15.4,"Stephen Curry",7.9,4.8,0.52,13.4,26.8,0.216,0.502,12.6,74.7,0.177,"LeBron James, Kyrie Irving, Kevin Love",12.9,"LeBron James",5.7,2015,5.4,0.02,-0.300000000000001,-0.200000000000003,-0.032,-0.032,1.7,-0.200000000000003,0.04,2.5,2.2
"193",2016,"Boston Celtics at Atlanta Hawks","Atlanta Hawks","Boston Celtics",4,2,2016-04-16,1,3.7,0.516,13.8,19.1,0.185,0.48,14.4,74.6,0.194,"Paul Millsap, Al Horford, Jeff Teague",9.9,"Paul Millsap",4.1,3.2,0.488,12.1,25.1,0.208,0.487,14.6,74.6,0.231,"Isaiah Thomas, Jae Crowder, Kelly Olynyk",9.5,"Isaiah Thomas",4.2,2016,0.5,0.028,1.7,0,-0.023,-0.00700000000000001,-0.199999999999999,0,-0.037,0.4,-0.100000000000001
"194",2016,"Dallas Mavericks at Oklahoma City Thunder","Oklahoma City Thunder","Dallas Mavericks",4,1,2016-04-16,1,7.5,0.524,14,31.1,0.228,0.484,11.7,76,0.205,"Kevin Durant, Russell Westbrook, Enes Freedom",16,"Kevin Durant",7.8,-0.3,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,"Dirk Nowitzki, Chandler Parsons, J.J. Barea",7.2,"Dirk Nowitzki",2.7,2016,7.8,0.022,2,-0.200000000000003,0.017,-0.02,-1.1,-0.200000000000003,0.00699999999999998,8.8,5.1
"195",2016,"Houston Rockets at Golden State Warriors","Golden State Warriors","Houston Rockets",4,1,2016-04-16,1,10.7,0.563,13.5,23.5,0.191,0.479,12.6,76,0.208,"Stephen Curry, Draymond Green, Klay Thompson",17.3,"Stephen Curry",9.5,0.2,0.516,14.2,25.7,0.244,0.516,14.8,72.8,0.219,"James Harden, Trevor Ariza, Dwight Howard",9.7,"James Harden",6.8,2016,10.5,0.0469999999999999,-0.699999999999999,3.2,-0.053,-0.037,-2.2,3.2,-0.011,7.6,2.7
